text,label
Blockchain can provide secure and transparent financial transactions.,1.0
Artificial intelligence is transforming the healthcare industry.,1.0
Machine learning models can now detect cancer from X-rays.,1.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
The weather forecast predicts rain and cooler temperatures this weekend.,0.0
AI chatbots help businesses improve customer support experiences.,1.0
Smart homes improve energy efficiency and user convenience.,1.0
Smart homes improve energy efficiency and user convenience.,1.0
Smart homes improve energy efficiency and user convenience.,1.0
The concert was canceled due to unexpected weather conditions.,0.0
"Using big data, scientists can predict disease outbreaks early.",1.0
Natural language processing powers modern voice assistants.,1.0
Natural language processing powers modern voice assistants.,1.0
The concert was canceled due to unexpected weather conditions.,0.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
The concert was canceled due to unexpected weather conditions.,0.0
She prefers reading historical novels over science fiction.,0.0
Volunteering at the animal shelter was a rewarding experience.,0.0
The concert was canceled due to unexpected weather conditions.,0.0
Cloud computing allows companies to scale faster and cheaper.,1.0
AI chatbots help businesses improve customer support experiences.,1.0
Cloud computing allows companies to scale faster and cheaper.,1.0
Renewable energy sources are crucial in fighting climate change.,1.0
The movie featured a compelling storyline and excellent performances.,0.0
She prefers reading historical novels over science fiction.,0.0
Volunteering at the animal shelter was a rewarding experience.,0.0
We took a scenic drive through the mountains last fall.,0.0
Smart homes improve energy efficiency and user convenience.,1.0
Smart homes improve energy efficiency and user convenience.,1.0
Renewable energy sources are crucial in fighting climate change.,1.0
The movie featured a compelling storyline and excellent performances.,0.0
She prefers reading historical novels over science fiction.,0.0
The weather forecast predicts rain and cooler temperatures this weekend.,0.0
The weather forecast predicts rain and cooler temperatures this weekend.,0.0
Volunteering at the animal shelter was a rewarding experience.,0.0
She practices yoga every morning to stay focused and calm.,0.0
Blockchain can provide secure and transparent financial transactions.,1.0
AI chatbots help businesses improve customer support experiences.,1.0
The local bakery is known for its delicious sourdough bread.,0.0
We took a scenic drive through the mountains last fall.,0.0
Self-driving cars are being tested in several urban cities.,1.0
Blockchain can provide secure and transparent financial transactions.,1.0
Cloud computing allows companies to scale faster and cheaper.,1.0
Blockchain can provide secure and transparent financial transactions.,1.0
Self-driving cars are being tested in several urban cities.,1.0
Blockchain can provide secure and transparent financial transactions.,1.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
We took a scenic drive through the mountains last fall.,0.0
Cloud computing allows companies to scale faster and cheaper.,1.0
"Using big data, scientists can predict disease outbreaks early.",1.0
Smart homes improve energy efficiency and user convenience.,1.0
She practices yoga every morning to stay focused and calm.,0.0
The concert was canceled due to unexpected weather conditions.,0.0
Cloud computing allows companies to scale faster and cheaper.,1.0
She practices yoga every morning to stay focused and calm.,0.0
Self-driving cars are being tested in several urban cities.,1.0
The local bakery is known for its delicious sourdough bread.,0.0
Smart homes improve energy efficiency and user convenience.,1.0
AI chatbots help businesses improve customer support experiences.,1.0
We took a scenic drive through the mountains last fall.,0.0
Machine learning models can now detect cancer from X-rays.,1.0
Machine learning models can now detect cancer from X-rays.,1.0
,
Volunteering at the animal shelter was a rewarding experience.,0.0
The movie featured a compelling storyline and excellent performances.,0.0
The movie featured a compelling storyline and excellent performances.,0.0
AI chatbots help businesses improve customer support experiences.,1.0
The movie featured a compelling storyline and excellent performances.,0.0
The concert was canceled due to unexpected weather conditions.,0.0
,
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
"Using big data, scientists can predict disease outbreaks early.",1.0
AI chatbots help businesses improve customer support experiences.,1.0
Smart homes improve energy efficiency and user convenience.,1.0
Blockchain can provide secure and transparent financial transactions.,1.0
Blockchain can provide secure and transparent financial transactions.,1.0
She prefers reading historical novels over science fiction.,0.0
She prefers reading historical novels over science fiction.,0.0
He enjoys woodworking in his free time and often makes furniture.,0.0
"Using big data, scientists can predict disease outbreaks early.",1.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
He enjoys woodworking in his free time and often makes furniture.,0.0
The lecture on quantum mechanics was hard to follow but fascinating.,0.0
We took a scenic drive through the mountains last fall.,0.0
She prefers reading historical novels over science fiction.,0.0
Self-driving cars are being tested in several urban cities.,1.0
The movie featured a compelling storyline and excellent performances.,0.0
Natural language processing powers modern voice assistants.,1.0
She prefers reading historical novels over science fiction.,0.0
We took a scenic drive through the mountains last fall.,0.0
The weather forecast predicts rain and cooler temperatures this weekend.,0.0
The local bakery is known for its delicious sourdough bread.,0.0
Machine learning models can now detect cancer from X-rays.,1.0
We took a scenic drive through the mountains last fall.,0.0
Machine learning models can now detect cancer from X-rays.,1.0
Artificial intelligence is transforming the healthcare industry.,1.0
She prefers reading historical novels over science fiction.,0.0
